REAL,PRED
angry,angry
angry,neutral
angry,angry
angry,neutral
angry,fear
angry,angry
angry,angry
angry,sad
angry,neutral
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,angry
angry,neutral
angry,angry
angry,sad
angry,angry
angry,angry
angry,happy
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,neutral
angry,angry
angry,angry
angry,angry
angry,surprise
angry,angry
angry,neutral
angry,neutral
angry,angry
angry,happy
angry,angry
angry,happy
angry,angry
angry,angry
angry,sad
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,neutral
angry,happy
angry,angry
angry,sad
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,surprise
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,fear
angry,happy
angry,angry
angry,angry
angry,sad
angry,angry
angry,sad
angry,happy
angry,fear
angry,angry
angry,neutral
angry,surprise
angry,fear
angry,sad
angry,angry
angry,fear
angry,sad
angry,neutral
angry,neutral
angry,neutral
angry,angry
angry,fear
angry,sad
angry,fear
angry,angry
angry,neutral
angry,sad
angry,angry
angry,angry
angry,fear
angry,sad
angry,surprise
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,neutral
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,surprise
angry,sad
angry,angry
angry,happy
angry,happy
angry,happy
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,fear
angry,fear
angry,angry
angry,fear
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,sad
angry,angry
angry,happy
angry,angry
angry,happy
angry,sad
angry,neutral
angry,happy
angry,happy
angry,angry
angry,angry
angry,angry
angry,fear
angry,sad
angry,angry
angry,angry
angry,surprise
angry,angry
angry,neutral
angry,happy
angry,happy
angry,neutral
angry,angry
angry,fear
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,happy
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,fear
angry,neutral
angry,sad
angry,angry
angry,angry
angry,sad
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,sad
angry,angry
angry,happy
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,surprise
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,surprise
angry,sad
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,happy
angry,angry
angry,surprise
angry,happy
angry,angry
angry,happy
angry,angry
angry,angry
angry,fear
angry,angry
angry,neutral
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,surprise
angry,fear
angry,surprise
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,sad
angry,angry
angry,neutral
angry,sad
angry,happy
angry,angry
angry,angry
angry,sad
angry,angry
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,angry
angry,happy
angry,angry
angry,neutral
angry,angry
angry,angry
angry,fear
angry,fear
angry,angry
angry,angry
angry,neutral
angry,sad
angry,angry
angry,fear
angry,angry
angry,angry
angry,fear
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,neutral
angry,fear
angry,fear
angry,angry
angry,happy
angry,neutral
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,neutral
angry,surprise
angry,neutral
angry,angry
angry,fear
angry,happy
angry,fear
angry,surprise
angry,neutral
angry,surprise
angry,neutral
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,angry
angry,sad
angry,neutral
angry,angry
angry,angry
angry,happy
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,happy
angry,angry
angry,sad
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,surprise
angry,angry
angry,fear
angry,fear
angry,angry
angry,fear
angry,angry
angry,surprise
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,sad
angry,sad
angry,sad
angry,angry
angry,sad
angry,fear
angry,angry
angry,neutral
angry,fear
angry,angry
angry,angry
angry,angry
fear,sad
fear,fear
fear,fear
fear,sad
fear,neutral
fear,sad
fear,angry
fear,sad
fear,neutral
fear,fear
fear,neutral
fear,fear
fear,surprise
fear,fear
fear,fear
fear,angry
fear,angry
fear,sad
fear,sad
fear,sad
fear,fear
fear,angry
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,neutral
fear,happy
fear,angry
fear,happy
fear,neutral
fear,fear
fear,fear
fear,angry
fear,fear
fear,fear
fear,sad
fear,fear
fear,sad
fear,angry
fear,angry
fear,fear
fear,sad
fear,fear
fear,angry
fear,neutral
fear,fear
fear,happy
fear,fear
fear,fear
fear,fear
fear,fear
fear,surprise
fear,angry
fear,fear
fear,sad
fear,happy
fear,neutral
fear,sad
fear,fear
fear,angry
fear,fear
fear,happy
fear,fear
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,fear
fear,angry
fear,neutral
fear,surprise
fear,angry
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,surprise
fear,fear
fear,neutral
fear,sad
fear,neutral
fear,sad
fear,happy
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,surprise
fear,fear
fear,fear
fear,happy
fear,surprise
fear,fear
fear,neutral
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,surprise
fear,sad
fear,fear
fear,fear
fear,angry
fear,fear
fear,sad
fear,angry
fear,fear
fear,angry
fear,angry
fear,fear
fear,sad
fear,fear
fear,surprise
fear,fear
fear,neutral
fear,fear
fear,surprise
fear,neutral
fear,neutral
fear,surprise
fear,fear
fear,surprise
fear,neutral
fear,fear
fear,fear
fear,happy
fear,angry
fear,angry
fear,sad
fear,fear
fear,angry
fear,angry
fear,sad
fear,sad
fear,fear
fear,happy
fear,angry
fear,angry
fear,sad
fear,angry
fear,surprise
fear,neutral
fear,surprise
fear,fear
fear,neutral
fear,fear
fear,neutral
fear,fear
fear,fear
fear,surprise
fear,surprise
fear,fear
fear,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,surprise
fear,neutral
fear,neutral
fear,neutral
fear,fear
fear,surprise
fear,angry
fear,fear
fear,sad
fear,fear
fear,neutral
fear,sad
fear,neutral
fear,neutral
fear,fear
fear,angry
fear,sad
fear,sad
fear,fear
fear,surprise
fear,fear
fear,surprise
fear,fear
fear,fear
fear,angry
fear,surprise
fear,surprise
fear,fear
fear,sad
fear,fear
fear,neutral
fear,sad
fear,sad
fear,fear
fear,neutral
fear,fear
fear,surprise
fear,fear
fear,neutral
fear,sad
fear,angry
fear,fear
fear,fear
fear,fear
fear,sad
fear,angry
fear,neutral
fear,sad
fear,fear
fear,fear
fear,fear
fear,surprise
fear,happy
fear,fear
fear,happy
fear,neutral
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,surprise
fear,angry
fear,fear
fear,surprise
fear,sad
fear,surprise
fear,fear
fear,fear
fear,fear
fear,happy
fear,fear
fear,surprise
fear,fear
fear,neutral
fear,fear
fear,sad
fear,surprise
fear,angry
fear,angry
fear,surprise
fear,fear
fear,fear
fear,fear
fear,fear
fear,angry
fear,angry
fear,sad
fear,fear
fear,neutral
fear,sad
fear,sad
fear,fear
fear,angry
fear,happy
fear,fear
fear,happy
fear,fear
fear,sad
fear,sad
fear,sad
fear,angry
fear,surprise
fear,surprise
fear,sad
fear,angry
fear,sad
fear,angry
fear,angry
fear,fear
fear,angry
fear,surprise
fear,neutral
fear,fear
fear,fear
fear,sad
fear,fear
fear,fear
fear,fear
fear,happy
fear,angry
fear,fear
fear,happy
fear,fear
fear,sad
fear,sad
fear,neutral
fear,sad
fear,fear
fear,sad
fear,angry
fear,fear
fear,surprise
fear,neutral
fear,sad
fear,surprise
fear,angry
fear,neutral
fear,fear
fear,fear
fear,neutral
fear,neutral
fear,fear
fear,surprise
fear,fear
fear,sad
fear,surprise
fear,fear
fear,fear
fear,happy
fear,fear
fear,angry
fear,neutral
fear,fear
fear,sad
fear,neutral
fear,fear
fear,fear
fear,neutral
fear,sad
fear,angry
fear,fear
fear,neutral
fear,angry
fear,fear
fear,neutral
fear,neutral
fear,sad
fear,angry
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,neutral
fear,neutral
fear,neutral
fear,fear
fear,sad
fear,angry
fear,surprise
fear,sad
fear,fear
fear,angry
fear,fear
fear,sad
fear,neutral
fear,sad
fear,angry
fear,fear
fear,happy
fear,fear
fear,fear
fear,angry
fear,angry
fear,fear
fear,fear
fear,sad
fear,surprise
fear,angry
fear,angry
fear,neutral
fear,surprise
fear,fear
fear,fear
fear,happy
fear,happy
fear,angry
fear,fear
fear,neutral
fear,neutral
fear,neutral
fear,surprise
fear,angry
fear,fear
fear,fear
fear,angry
fear,surprise
fear,happy
fear,sad
fear,surprise
fear,angry
fear,angry
fear,surprise
fear,angry
fear,fear
fear,fear
fear,happy
fear,neutral
fear,sad
fear,surprise
fear,neutral
fear,fear
fear,sad
fear,fear
fear,happy
fear,fear
fear,sad
fear,fear
fear,angry
fear,angry
fear,sad
fear,neutral
fear,sad
fear,angry
fear,neutral
fear,fear
fear,fear
fear,happy
fear,sad
fear,angry
fear,fear
fear,surprise
fear,happy
fear,sad
fear,fear
fear,fear
fear,sad
fear,angry
fear,fear
fear,fear
fear,neutral
fear,surprise
fear,sad
fear,sad
fear,angry
fear,angry
fear,neutral
fear,fear
fear,neutral
fear,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,surprise
fear,fear
fear,fear
fear,neutral
fear,fear
fear,neutral
fear,neutral
fear,fear
fear,neutral
fear,angry
fear,fear
fear,fear
fear,fear
fear,neutral
fear,happy
fear,surprise
fear,fear
fear,sad
fear,neutral
fear,fear
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,neutral
fear,fear
fear,sad
fear,fear
fear,sad
fear,neutral
fear,fear
fear,fear
fear,fear
fear,neutral
fear,neutral
fear,surprise
fear,surprise
fear,sad
fear,angry
fear,surprise
fear,sad
fear,sad
fear,surprise
fear,angry
fear,fear
fear,sad
fear,surprise
fear,fear
fear,fear
fear,angry
fear,angry
fear,angry
fear,fear
fear,sad
fear,fear
fear,surprise
fear,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,neutral
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,surprise
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,angry
happy,happy
happy,surprise
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,surprise
happy,surprise
happy,happy
happy,sad
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,angry
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,neutral
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,neutral
happy,angry
happy,happy
happy,surprise
happy,neutral
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,angry
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,neutral
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,neutral
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,surprise
happy,neutral
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,neutral
happy,neutral
happy,happy
happy,happy
happy,happy
happy,sad
happy,neutral
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,angry
happy,happy
happy,sad
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,fear
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,angry
happy,happy
happy,fear
happy,happy
happy,happy
happy,angry
happy,happy
happy,neutral
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,sad
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,surprise
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,happy
neutral,happy
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,surprise
neutral,sad
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,surprise
neutral,happy
neutral,neutral
neutral,angry
neutral,surprise
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,fear
neutral,neutral
neutral,fear
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,fear
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,angry
neutral,neutral
neutral,surprise
neutral,angry
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,surprise
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,happy
neutral,happy
neutral,happy
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,sad
neutral,sad
neutral,happy
neutral,sad
neutral,sad
neutral,surprise
neutral,sad
neutral,fear
neutral,happy
neutral,sad
neutral,happy
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,sad
neutral,angry
neutral,happy
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,surprise
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,fear
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,surprise
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,surprise
neutral,neutral
neutral,surprise
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,surprise
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,angry
neutral,neutral
neutral,angry
neutral,angry
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,surprise
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,fear
neutral,happy
neutral,neutral
neutral,happy
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,happy
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,angry
neutral,sad
neutral,happy
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,happy
neutral,happy
